Fields,BoundingBox,X,Y,left,top,right,bottom,id
336,"[-93.1740736439410,44.9927076725521;-93.1739956439410,44.9927146725521]","[-93.1740736439410,-93.1739956439410,-93.1739956439410,-93.1740736439410,-93.1740736439410,NaN]","[44.9927146725521,44.9927146725521,44.9927076725521,44.9927076725521,44.9927146725521,NaN]",408,-93.17413594,44.99273636,-93.17405794,44.99272936
337,"[-93.1739984830247,44.9930325842716;-93.1739204830247,44.9930395842716]","[-93.1739984830247,-93.1739204830247,-93.1739204830247,-93.1739984830247,-93.1739984830247,NaN]","[44.9930395842716,44.9930395842716,44.9930325842716,44.9930325842716,44.9930395842716,NaN]",421,-93.17405794,44.99306536,-93.17397994,44.99305836
338,"[-93.1739985965880,44.9930259249616;-93.1739205965880,44.9930329249616]","[-93.1739985965880,-93.1739205965880,-93.1739205965880,-93.1739985965880,-93.1739985965880,NaN]","[44.9930329249616,44.9930329249616,44.9930259249616,44.9930259249616,44.9930329249616,NaN]",422,-93.17405794,44.99305836,-93.17397994,44.99305136
339,"[-93.1739982558980,44.9930189249616;-93.1739202558980,44.9930259249616]","[-93.1739982558980,-93.1739202558980,-93.1739202558980,-93.1739982558980,-93.1739982558980,NaN]","[44.9930259249616,44.9930259249616,44.9930189249616,44.9930189249616,44.9930259249616,NaN]",423,-93.17405794,44.99305136,-93.17397994,44.99304436
340,"[-93.1739968931378,44.9930120385250;-93.1739188931378,44.9930190385250]","[-93.1739968931378,-93.1739188931378,-93.1739188931378,-93.1739968931378,-93.1739968931378,NaN]","[44.9930190385250,44.9930190385250,44.9930120385250,44.9930120385250,44.9930190385250,NaN]",424,-93.17405794,44.99304436,-93.17397994,44.99303736
341,"[-93.1739971202645,44.9930052656517;-93.1739191202645,44.9930122656517]","[-93.1739971202645,-93.1739191202645,-93.1739191202645,-93.1739971202645,-93.1739971202645,NaN]","[44.9930122656517,44.9930122656517,44.9930052656517,44.9930052656517,44.9930122656517,NaN]",425,-93.17405794,44.99303736,-93.17397994,44.99303036
342,"[-93.1739972338279,44.9929984927784;-93.1739192338279,44.9930054927784]","[-93.1739972338279,-93.1739192338279,-93.1739192338279,-93.1739972338279,-93.1739972338279,NaN]","[44.9930054927784,44.9930054927784,44.9929984927784,44.9929984927784,44.9930054927784,NaN]",426,-93.17405794,44.99303036,-93.17397994,44.99302336
343,"[-93.1739960981944,44.9929916063417;-93.1739180981944,44.9929986063417]","[-93.1739960981944,-93.1739180981944,-93.1739180981944,-93.1739960981944,-93.1739960981944,NaN]","[44.9929986063417,44.9929986063417,44.9929916063417,44.9929916063417,44.9929986063417,NaN]",427,-93.17405794,44.99302336,-93.17397994,44.99301636
344,"[-93.1739950761243,44.9929846063417;-93.1739170761243,44.9929916063417]","[-93.1739950761243,-93.1739170761243,-93.1739170761243,-93.1739950761243,-93.1739950761243,NaN]","[44.9929916063417,44.9929916063417,44.9929846063417,44.9929846063417,44.9929916063417,NaN]",428,-93.17405794,44.99301636,-93.17397994,44.99300936
345,"[-93.1739951896877,44.9929779470318;-93.1739171896877,44.9929849470318]","[-93.1739951896877,-93.1739171896877,-93.1739171896877,-93.1739951896877,-93.1739951896877,NaN]","[44.9929849470318,44.9929849470318,44.9929779470318,44.9929779470318,44.9929849470318,NaN]",429,-93.17405794,44.99300936,-93.17397994,44.99300236
346,"[-93.1739974609546,44.9929709470318;-93.1739194609546,44.9929779470318]","[-93.1739974609546,-93.1739194609546,-93.1739194609546,-93.1739974609546,-93.1739974609546,NaN]","[44.9929779470318,44.9929779470318,44.9929709470318,44.9929709470318,44.9929779470318,NaN]",430,-93.17405794,44.99300236,-93.17397994,44.99299536
347,"[-93.1739954168144,44.9929638334684;-93.1739174168144,44.9929708334684]","[-93.1739954168144,-93.1739174168144,-93.1739174168144,-93.1739954168144,-93.1739954168144,NaN]","[44.9929708334684,44.9929708334684,44.9929638334684,44.9929638334684,44.9929708334684,NaN]",431,-93.17405794,44.99299536,-93.17397994,44.99298836
348,"[-93.1739942811809,44.9929570605951;-93.1739162811809,44.9929640605951]","[-93.1739942811809,-93.1739162811809,-93.1739162811809,-93.1739942811809,-93.1739942811809,NaN]","[44.9929640605951,44.9929640605951,44.9929570605951,44.9929570605951,44.9929640605951,NaN]",432,-93.17405794,44.99298836,-93.17397994,44.99298136
349,"[-93.1739948489976,44.9929499470318;-93.1739168489976,44.9929569470318]","[-93.1739948489976,-93.1739168489976,-93.1739168489976,-93.1739948489976,-93.1739948489976,NaN]","[44.9929569470318,44.9929569470318,44.9929499470318,44.9929499470318,44.9929569470318,NaN]",433,-93.17405794,44.99298136,-93.17397994,44.99297436
350,"[-93.1739939404909,44.9929430605951;-93.1739159404908,44.9929500605951]","[-93.1739939404909,-93.1739159404908,-93.1739159404908,-93.1739939404909,-93.1739939404909,NaN]","[44.9929500605951,44.9929500605951,44.9929430605951,44.9929430605951,44.9929500605951,NaN]",434,-93.17405794,44.99297436,-93.17397994,44.99296736
351,"[-93.1739941676175,44.9929365148485;-93.1739161676175,44.9929435148485]","[-93.1739941676175,-93.1739161676175,-93.1739161676175,-93.1739941676175,-93.1739941676175,NaN]","[44.9929435148485,44.9929435148485,44.9929365148485,44.9929365148485,44.9929435148485,NaN]",435,-93.17405794,44.99296736,-93.17397994,44.99296036
352,"[-93.1739935998008,44.9929296284118;-93.1739155998008,44.9929366284118]","[-93.1739935998008,-93.1739155998008,-93.1739155998008,-93.1739935998008,-93.1739935998008,NaN]","[44.9929366284118,44.9929366284118,44.9929296284118,44.9929296284118,44.9929366284118,NaN]",436,-93.17405794,44.99296036,-93.17397994,44.99295336
353,"[-93.1739966660112,44.9929230826652;-93.1739186660112,44.9929300826652]","[-93.1739966660112,-93.1739186660112,-93.1739186660112,-93.1739966660112,-93.1739966660112,NaN]","[44.9929300826652,44.9929300826652,44.9929230826652,44.9929230826652,44.9929300826652,NaN]",437,-93.17405794,44.99295336,-93.17397994,44.99294636
354,"[-93.1739966660112,44.9929166504820;-93.1739186660112,44.9929236504820]","[-93.1739966660112,-93.1739186660112,-93.1739186660112,-93.1739966660112,-93.1739966660112,NaN]","[44.9929236504820,44.9929236504820,44.9929166504820,44.9929166504820,44.9929236504820,NaN]",438,-93.17405794,44.99294636,-93.17397994,44.99293936
355,"[-93.1739958710677,44.9929101047353;-93.1739178710677,44.9929171047353]","[-93.1739958710677,-93.1739178710677,-93.1739178710677,-93.1739958710677,-93.1739958710677,NaN]","[44.9929171047353,44.9929171047353,44.9929101047353,44.9929101047353,44.9929171047353,NaN]",439,-93.17405794,44.99293936,-93.17397994,44.99293236
356,"[-93.1739947354343,44.9929031047353;-93.1739167354343,44.9929101047353]","[-93.1739947354343,-93.1739167354343,-93.1739167354343,-93.1739947354343,-93.1739947354343,NaN]","[44.9929101047353,44.9929101047353,44.9929031047353,44.9929031047353,44.9929101047353,NaN]",440,-93.17405794,44.99293236,-93.17397994,44.99292536
357,"[-93.1739980287713,44.9928963318620;-93.1739200287713,44.9929033318620]","[-93.1739980287713,-93.1739200287713,-93.1739200287713,-93.1739980287713,-93.1739980287713,NaN]","[44.9929033318620,44.9929033318620,44.9928963318620,44.9928963318620,44.9929033318620,NaN]",441,-93.17405794,44.99292536,-93.17397994,44.99291836
358,"[-93.1739980287713,44.9928888776086;-93.1739200287713,44.9928958776086]","[-93.1739980287713,-93.1739200287713,-93.1739200287713,-93.1739980287713,-93.1739980287713,NaN]","[44.9928958776086,44.9928958776086,44.9928888776086,44.9928888776086,44.9928958776086,NaN]",442,-93.17405794,44.99291836,-93.17397994,44.99291136
359,"[-93.1739966660112,44.9928819911720;-93.1739186660112,44.9928889911720]","[-93.1739966660112,-93.1739186660112,-93.1739186660112,-93.1739966660112,-93.1739966660112,NaN]","[44.9928889911720,44.9928889911720,44.9928819911720,44.9928819911720,44.9928889911720,NaN]",443,-93.17405794,44.99291136,-93.17397994,44.99290436
360,"[-93.1739968931378,44.9928749911720;-93.1739188931378,44.9928819911720]","[-93.1739968931378,-93.1739188931378,-93.1739188931378,-93.1739968931378,-93.1739968931378,NaN]","[44.9928819911720,44.9928819911720,44.9928749911720,44.9928749911720,44.9928819911720,NaN]",444,-93.17405794,44.99290436,-93.17397994,44.99289736
361,"[-93.1739980287713,44.9928679911720;-93.1739200287713,44.9928749911720]","[-93.1739980287713,-93.1739200287713,-93.1739200287713,-93.1739980287713,-93.1739980287713,NaN]","[44.9928749911720,44.9928749911720,44.9928679911720,44.9928679911720,44.9928749911720,NaN]",445,-93.17405794,44.99289736,-93.17397994,44.99289036
362,"[-93.1739972338279,44.9928611047353;-93.1739192338279,44.9928681047353]","[-93.1739972338279,-93.1739192338279,-93.1739192338279,-93.1739972338279,-93.1739972338279,NaN]","[44.9928681047353,44.9928681047353,44.9928611047353,44.9928611047353,44.9928681047353,NaN]",446,-93.17405794,44.99289036,-93.17397994,44.99288336
363,"[-93.1739968931378,44.9928541047353;-93.1739188931378,44.9928611047353]","[-93.1739968931378,-93.1739188931378,-93.1739188931378,-93.1739968931378,-93.1739968931378,NaN]","[44.9928611047353,44.9928611047353,44.9928541047353,44.9928541047353,44.9928611047353,NaN]",447,-93.17405794,44.99288336,-93.17397994,44.99287636
364,"[-93.1739948489976,44.9928471047353;-93.1739168489976,44.9928541047353]","[-93.1739948489976,-93.1739168489976,-93.1739168489976,-93.1739948489976,-93.1739948489976,NaN]","[44.9928541047353,44.9928541047353,44.9928471047353,44.9928471047353,44.9928541047353,NaN]",448,-93.17405794,44.99287636,-93.17397994,44.99286936
365,"[-93.1739987101514,44.9928403318620;-93.1739207101514,44.9928473318620]","[-93.1739987101514,-93.1739207101514,-93.1739207101514,-93.1739987101514,-93.1739987101514,NaN]","[44.9928473318620,44.9928473318620,44.9928403318620,44.9928403318620,44.9928473318620,NaN]",449,-93.17405794,44.99286936,-93.17397994,44.99286236
366,"[-93.1739998457849,44.9928333318620;-93.1739218457849,44.9928403318620]","[-93.1739998457849,-93.1739218457849,-93.1739218457849,-93.1739998457849,-93.1739998457849,NaN]","[44.9928403318620,44.9928403318620,44.9928333318620,44.9928333318620,44.9928403318620,NaN]",450,-93.17405794,44.99286236,-93.17397994,44.99285536
367,"[-93.1739958710677,44.9928266725521;-93.1739178710677,44.9928336725521]","[-93.1739958710677,-93.1739178710677,-93.1739178710677,-93.1739958710677,-93.1739958710677,NaN]","[44.9928336725521,44.9928336725521,44.9928266725521,44.9928266725521,44.9928336725521,NaN]",451,-93.17405794,44.99285536,-93.17397994,44.99284836
368,"[-93.1739943947442,44.9928195589887;-93.1739163947442,44.9928265589887]","[-93.1739943947442,-93.1739163947442,-93.1739163947442,-93.1739943947442,-93.1739943947442,NaN]","[44.9928265589887,44.9928265589887,44.9928195589887,44.9928195589887,44.9928265589887,NaN]",452,-93.17405794,44.99284836,-93.17397994,44.99284136
369,"[-93.1739971202645,44.9928123318620;-93.1739191202645,44.9928193318620]","[-93.1739971202645,-93.1739191202645,-93.1739191202645,-93.1739971202645,-93.1739971202645,NaN]","[44.9928193318620,44.9928193318620,44.9928123318620,44.9928123318620,44.9928193318620,NaN]",453,-93.17405794,44.99284136,-93.17397994,44.99283436
370,"[-93.1739988237147,44.9928055589887;-93.1739208237147,44.9928125589887]","[-93.1739988237147,-93.1739208237147,-93.1739208237147,-93.1739988237147,-93.1739988237147,NaN]","[44.9928125589887,44.9928125589887,44.9928055589887,44.9928055589887,44.9928125589887,NaN]",454,-93.17405794,44.99283436,-93.17397994,44.99282736
371,"[-93.1739945083076,44.9927985589887;-93.1739165083076,44.9928055589887]","[-93.1739945083076,-93.1739165083076,-93.1739165083076,-93.1739945083076,-93.1739945083076,NaN]","[44.9928055589887,44.9928055589887,44.9927985589887,44.9927985589887,44.9928055589887,NaN]",455,-93.17405794,44.99282736,-93.17397994,44.99282036
372,"[-93.1739940540542,44.9927914454254;-93.1739160540542,44.9927984454254]","[-93.1739940540542,-93.1739160540542,-93.1739160540542,-93.1739940540542,-93.1739940540542,NaN]","[44.9927984454254,44.9927984454254,44.9927914454254,44.9927914454254,44.9927984454254,NaN]",456,-93.17405794,44.99282036,-93.17397994,44.99281336
373,"[-93.1740010949817,44.9927845589887;-93.1739230949817,44.9927915589887]","[-93.1740010949817,-93.1739230949817,-93.1739230949817,-93.1740010949817,-93.1740010949817,NaN]","[44.9927915589887,44.9927915589887,44.9927845589887,44.9927845589887,44.9927915589887,NaN]",457,-93.17405794,44.99281336,-93.17397994,44.99280636
374,"[-93.1740007542916,44.9927773318620;-93.1739227542916,44.9927843318620]","[-93.1740007542916,-93.1739227542916,-93.1739227542916,-93.1740007542916,-93.1740007542916,NaN]","[44.9927843318620,44.9927843318620,44.9927773318620,44.9927773318620,44.9927843318620,NaN]",458,-93.17405794,44.99280636,-93.17397994,44.99279936
375,"[-93.1739978016446,44.9927703318620;-93.1739198016446,44.9927773318620]","[-93.1739978016446,-93.1739198016446,-93.1739198016446,-93.1739978016446,-93.1739978016446,NaN]","[44.9927773318620,44.9927773318620,44.9927703318620,44.9927703318620,44.9927773318620,NaN]",459,-93.17405794,44.99279936,-93.17397994,44.99279236
376,"[-93.1739963253211,44.9927636725521;-93.1739183253211,44.9927706725521]","[-93.1739963253211,-93.1739183253211,-93.1739183253211,-93.1739963253211,-93.1739963253211,NaN]","[44.9927706725521,44.9927706725521,44.9927636725521,44.9927636725521,44.9927706725521,NaN]",460,-93.17405794,44.99279236,-93.17397994,44.99278536
377,"[-93.1739980287713,44.9927566725521;-93.1739200287713,44.9927636725521]","[-93.1739980287713,-93.1739200287713,-93.1739200287713,-93.1739980287713,-93.1739980287713,NaN]","[44.9927636725521,44.9927636725521,44.9927566725521,44.9927566725521,44.9927636725521,NaN]",461,-93.17405794,44.99278536,-93.17397994,44.99277836
378,"[-93.1739957575044,44.9927497861154;-93.1739177575044,44.9927567861154]","[-93.1739957575044,-93.1739177575044,-93.1739177575044,-93.1739957575044,-93.1739957575044,NaN]","[44.9927567861154,44.9927567861154,44.9927497861154,44.9927497861154,44.9927567861154,NaN]",462,-93.17405794,44.99277836,-93.17397994,44.99277136
379,"[-93.1739966660112,44.9927432403688;-93.1739186660112,44.9927502403688]","[-93.1739966660112,-93.1739186660112,-93.1739186660112,-93.1739966660112,-93.1739966660112,NaN]","[44.9927502403688,44.9927502403688,44.9927432403688,44.9927432403688,44.9927502403688,NaN]",463,-93.17405794,44.99277136,-93.17397994,44.99276436
380,"[-93.1739958710677,44.9927360132421;-93.1739178710677,44.9927430132421]","[-93.1739958710677,-93.1739178710677,-93.1739178710677,-93.1739958710677,-93.1739958710677,NaN]","[44.9927430132421,44.9927430132421,44.9927360132421,44.9927360132421,44.9927430132421,NaN]",464,-93.17405794,44.99276436,-93.17397994,44.99275736
381,"[-93.1739970067012,44.9927288996788;-93.1739190067012,44.9927358996788]","[-93.1739970067012,-93.1739190067012,-93.1739190067012,-93.1739970067012,-93.1739970067012,NaN]","[44.9927358996788,44.9927358996788,44.9927288996788,44.9927288996788,44.9927358996788,NaN]",465,-93.17405794,44.99275736,-93.17397994,44.99275036
382,"[-93.1739992779681,44.9927216725521;-93.1739212779681,44.9927286725521]","[-93.1739992779681,-93.1739212779681,-93.1739212779681,-93.1739992779681,-93.1739992779681,NaN]","[44.9927286725521,44.9927286725521,44.9927216725521,44.9927216725521,44.9927286725521,NaN]",466,-93.17405794,44.99275036,-93.17397994,44.99274336
383,"[-93.1740012085450,44.9927147861154;-93.1739232085450,44.9927217861154]","[-93.1740012085450,-93.1739232085450,-93.1739232085450,-93.1740012085450,-93.1740012085450,NaN]","[44.9927217861154,44.9927217861154,44.9927147861154,44.9927147861154,44.9927217861154,NaN]",467,-93.17405794,44.99274336,-93.17397994,44.99273636
384,"[-93.1739971202645,44.9927074454254;-93.1739191202645,44.9927144454254]","[-93.1739971202645,-93.1739191202645,-93.1739191202645,-93.1739971202645,-93.1739971202645,NaN]","[44.9927144454254,44.9927144454254,44.9927074454254,44.9927074454254,44.9927144454254,NaN]",468,-93.17405794,44.99273636,-93.17397994,44.99272936
385,"[-93.1739232085450,44.9930329249616;-93.1738452085450,44.9930399249616]","[-93.1739232085450,-93.1738452085450,-93.1738452085450,-93.1739232085450,-93.1739232085450,NaN]","[44.9930399249616,44.9930399249616,44.9930329249616,44.9930329249616,44.9930399249616,NaN]",481,-93.17397994,44.99306536,-93.17390194,44.99305836
386,"[-93.1739225271649,44.9930258113983;-93.1738445271649,44.9930328113983]","[-93.1739225271649,-93.1738445271649,-93.1738445271649,-93.1739225271649,-93.1739225271649,NaN]","[44.9930328113983,44.9930328113983,44.9930258113983,44.9930258113983,44.9930328113983,NaN]",482,-93.17397994,44.99305836,-93.17390194,44.99305136
387,"[-93.1739212779681,44.9930190385250;-93.1738432779681,44.9930260385250]","[-93.1739212779681,-93.1738432779681,-93.1738432779681,-93.1739212779681,-93.1739212779681,NaN]","[44.9930260385250,44.9930260385250,44.9930190385250,44.9930190385250,44.9930260385250,NaN]",483,-93.17397994,44.99305136,-93.17390194,44.99304436
388,"[-93.1739201423347,44.9930120385250;-93.1738421423347,44.9930190385250]","[-93.1739201423347,-93.1738421423347,-93.1738421423347,-93.1739201423347,-93.1739201423347,NaN]","[44.9930190385250,44.9930190385250,44.9930120385250,44.9930120385250,44.9930190385250,NaN]",484,-93.17397994,44.99304436,-93.17390194,44.99303736
389,"[-93.1739201423347,44.9930051520883;-93.1738421423347,44.9930121520883]","[-93.1739201423347,-93.1738421423347,-93.1738421423347,-93.1739201423347,-93.1739201423347,NaN]","[44.9930121520883,44.9930121520883,44.9930051520883,44.9930051520883,44.9930121520883,NaN]",485,-93.17397994,44.99303736,-93.17390194,44.99303036
